q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,13.000000028469,14.000000045035,-2.23400525831,-2.51888497823
15.0,12.903341306857,13.895177724272,-2.22131857621,-2.50523516561
30.0,12.617195094971,13.584858524554,-2.183693361858,-2.464707109436
45.0,12.152859494971,13.08113806335,-2.122403631791,-2.398536586369
60.0,11.528291920244,12.403349790059,-2.039482571483,-2.308713399213
75.0,10.766957367259,11.576881618149,-1.937591652211,-2.197871918124
90.0,9.896397282237,10.631612893089,-1.819865344123,-2.069161382839
105.0,8.946584432868,9.600214908003,-1.68973292256,-1.926095637074
120.0,7.948272840347,8.516415763041,-1.550747651653,-1.772390113028
135.0,6.931543297995,7.413275306201,-1.406424606786,-1.611810120004
150.0,5.924395578793,6.321714840289,-1.260105870432,-1.448026093421
165.0,4.951736651116,5.269239648487,-1.114853302071,-1.284489980119
180.0,4.034655281809,4.279037083416,-0.973372889349,-1.124332920663
195.0,3.189881172996,3.369432461,-0.837967920575,-0.970289451872
210.0,2.429642455332,2.553584508415,-0.71051690062,-0.824647344525
225.0,1.761725072117,1.839581892125,-0.592469116169,-0.689220025091
240.0,1.189641011092,1.230757999821,-0.484859083223,-0.565340116796
255.0,0.71311232084,0.726179498762,-0.388325772747,-0.453873664483
270.0,0.328571950732,0.321318063572,-0.303145645811,-0.355247172105
285.0,0.02976018781,0.008802298984,-0.229268406353,-0.269490372947
300.0,-0.19160079209,-0.220815651113,-0.166359569403,-0.196285754664
315.0,-0.345139274867,-0.378299656569,-0.113846683181,-0.135026881754
330.0,-0.441197869632,-0.475019558536,-0.070968982276,-0.084878889352
345.0,-0.490240865751,-0.522343456617,-0.036828691025,-0.044840017389
360.0,-0.502362633184,-0.531125124013,-0.010441249016,-0.013801998214
375.0,-0.486890762212,-0.511321094088,0.009216939015,0.009395516427
390.0,-0.452113514508,-0.471724661755,0.023165754936,0.025915640892
405.0,-0.405105097555,-0.419812010287,0.032385764645,0.036883649635
420.0,-0.351672183799,-0.361698886466,0.037790131988,0.043354629438
435.0,-0.296372660751,-0.302166957324,0.040205235471,0.046290158798
450.0,-0.242600360318,-0.244763090037,0.040358693356,0.04654323999
465.0,-0.192723537228,-0.191934071569,0.038874877068,0.044850867474
480.0,-0.14823324828,-0.145194600746,0.03627575403,0.041833007672
495.0,-0.109904854493,-0.105292897056,0.032986285298,0.037996662259
510.0,-0.077958780112,-0.072380062438,0.029342446555,0.033743730578
525.0,-0.052200165317,-0.046173388182,0.025601102272,0.029381415893
540.0,-0.032146451001,-0.026084595179,0.021950603675,0.025134144054
555.0,-0.017135173944,-0.011347970389,0.018521399046,0.021156083459
570.0,-0.006412408129,-0.001111471807,0.015396299782,0.017543593404
585.0,0.000798370837,0.005485737687,0.012620022345,0.014347000631
600.0,0.005242986007,0.009258957125,0.010207887871,0.011581436147
615.0,0.007600953922,0.010940359528,0.00815346919,0.009236384638
630.0,0.00846206757,0.011157987789,0.006435264803,0.007283903706
645.0,0.008316392249,0.010427391868,0.005022228919,0.005685344821
660.0,0.007552865598,0.009152190554,0.003878260579,0.004396740501
675.0,0.006465739138,0.007633554902,0.00296566633,0.003372871309
690.0,0.005265643484,0.006082695628,0.002247688405,0.002570113145
705.0,0.004093312076,0.004636390627,0.001690069516,0.001948346989
720.0,0.003034045828,0.003372774781,0.001262316783,0.001472019769
735.0,0.002131484605,0.002326248486,0.000937891224,0.001110586648
750.0,0.001399833359,0.00150061632,0.000694394361,0.000838379535
765.0,0.000833877725,0.000880004854,0.000513341052,0.000634859668
780.0,0.000416876533,0.000437441494,0.000379780355,0.000482994144
795.0,0.000126321301,0.00014120036,0.000281846844,0.000369803948
810.0,-6.2053258e-05,-4.0784874e-05,0.00021029219,0.000285214542
825.0,-0.0001716635,-0.000138116691,0.000158034186,0.000221609706
840.0,-0.000223543683,-0.000176364739,0.000119741716,0.000173329995
855.0,-0.000235569188,-0.000176407996,9.1476041e-05,0.000136240025
870.0,-0.00022219844,-0.000154402525,7.0380305e-05,0.000107362423
885.0,-0.000194570118,-0.000122151573,5.4417957e-05,8.4584502e-05
900.0,-0.000160802909,-8.7703688e-05,4.2162616e-05,6.6421283e-05
915.0,-0.000126424003,-5.6048694e-05,3.2628999e-05,5.1831018e-05
930.0,-9.4858047e-05,-2.9827098e-05,2.5140177e-05,4.0077351e-05
945.0,-6.7907159e-05,-9.985588e-06,1.9228686e-05,3.0627139e-05
960.0,-4.6207447e-05,3.650682e-06,1.4564389e-05,2.3078972e-05
975.0,-2.9623193e-05,1.1913989e-05,1.0904654e-05,1.7115207e-05
990.0,-1.7567524e-05,1.5938483e-05,8.061849e-06,1.2654781e-05
1005.0,-9.246413e-06,1.6935803e-05,5.883696e-06,8.730182e-06
1020.0,-3.827847e-06,1.589408e-05,4.585767e-06,6.249781e-06
1035.0,-5.46363e-07,1.3802492e-05,2.641547e-06,4.284797e-06
1050.0,1.242647e-06,1.1269303e-05,2.142344e-06,2.937091e-06
