q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,13.000000035064,13.999999975204,-1.168643708788,-1.278133219467
15.0,12.89053068418,13.879558167656,-1.161484821021,-1.270793644903
30.0,12.566934889656,13.523686407908,-1.140255676402,-1.249001997592
45.0,12.043341794668,12.948400323115,-1.10568679638,-1.213426048255
60.0,11.342231702228,12.179100764198,-1.058949882235,-1.165143496161
75.0,10.492855240095,11.248775418511,-1.001591882936,-1.105594668908
90.0,9.529414043603,10.195780921863,-0.935448645932,-1.036516143548
105.0,8.488826879555,9.061365305492,-0.862549381791,-0.959862347431
120.0,7.408559872846,7.887090594102,-0.785018726771,-0.877719842105
135.0,6.324599160864,6.712568262775,-0.704969721853,-0.79221879144
150.0,5.269638647657,5.573455205066,-0.624418742059,-0.705446022208
165.0,4.271672569807,4.499951377423,-0.545207913604,-0.61936442987
180.0,3.353095909065,3.515839802219,-0.468944420694,-0.535744548798
195.0,2.530183378469,2.638023845633,-0.396957980682,-0.456110867628
210.0,1.813058293568,1.876627185508,-0.330283697221,-0.381703700896
225.0,1.206053567328,1.235411476317,-0.269653672615,-0.313459865998
240.0,0.708310525924,0.712615653543,-0.215512062884,-0.252011328982
255.0,0.314699161015,0.301885927315,-0.168037398722,-0.197697049888
270.0,0.016704675129,-0.006576164759,-0.127176849208,-0.150589441382
285.0,-0.196511544182,-0.224943998027,-0.092684821851,-0.11052984007
300.0,-0.33716917612,-0.366711854129,-0.06416444718,-0.077169734274
315.0,-0.417996781308,-0.445765446917,-0.041108595001,-0.050015043011
330.0,-0.451499504172,-0.47561503778,-0.022939003716,-0.028469786371
345.0,-0.449375406995,-0.468796141286,-0.009040892511,-0.01187713382
360.0,-0.422100457529,-0.436448769655,0.001206543372,0.000444326011
375.0,-0.378665979754,-0.388060626018,0.008406374643,0.009169584483
390.0,-0.326462072793,-0.331363031659,0.013124392579,0.014943194786
405.0,-0.271277449504,-0.27235483569,0.015875917512,0.018360335795
420.0,-0.217390363887,-0.215412397659,0.017117584589,0.019954991998
435.0,-0.167731396245,-0.163483112696,0.01724317832,0.020192778196
450.0,-0.124085345979,-0.11830092495,0.016582917001,0.019468378652
465.0,-0.087307443462,-0.080632929247,0.015406374051,0.018106803907
480.0,-0.057543334051,-0.050516817476,0.013926852308,0.016367475487
495.0,-0.034430386152,-0.027473887782,0.012307466566,0.014450274733
510.0,-0.017280295401,-0.010702096648,0.010667965926,0.01250286639
525.0,-0.005222451962,0.000770539705,0.009091731722,0.010628647884
540.0,0.002677219645,0.00796377457,0.007632673297,0.008894739059
555.0,0.007330769101,0.011860033805,0.006321608434,0.007339572413
570.0,0.009571207763,0.013345892129,0.005171910016,0.005979801717
585.0,0.010118455815,0.013180120831,0.004184396123,0.004816354188
600.0,0.009564931218,0.01198048063,0.003351357153,0.003839471001
615.0,0.008374428232,0.010225810005,0.002659766403,0.003032784625
630.0,0.006891787751,0.008266695011,0.002093770223,0.002376461426
645.0,0.00535768183,0.00634328971,0.001636494246,0.001849513878
660.0,0.003927013658,0.004604999955,0.001271327882,0.001431407946
675.0,0.002687317175,0.003130828184,0.000982741903,0.001103091703
690.0,0.00167631711,0.001948226297,0.000756776039,0.000847578985
705.0,0.000897224819,0.001049466117,0.000581254849,0.000650195518
720.0,0.000331427777,0.000405242274,0.000445830562,0.000498596308
735.0,-5.1654258e-05,-2.4891831e-05,0.000341898601,0.000382631203
750.0,-0.000287329182,-0.000284867454,0.000262437446,0.000294119262
765.0,-0.000410643062,-0.000416958264,0.000201817245,0.00022658408
780.0,-0.000453338658,-0.000458688153,0.000155587928,0.000174976913
795.0,-0.000442242808,-0.000441293357,0.00012028761,0.000135418117
810.0,-0.000398719128,-0.000389321704,9.3249597e-05,0.000104961426
825.0,-0.000338823741,-0.000320976746,7.2447544e-05,8.1392321e-05
840.0,-0.000273888316,-0.000248902678,5.6354168e-05,6.3055282e-05
855.0,-0.000211318987,-0.000181171296,4.3829777e-05,4.8719504e-05
870.0,-0.000155441017,-0.000122306747,3.4027124e-05,3.7470512e-05
885.0,-0.000108311335,-7.424716e-05,2.6318768e-05,2.8626415e-05
900.0,-7.042306e-05,-3.7172813e-05,2.0239837e-05,2.16744e-05
915.0,-4.1278569e-05,-1.0180618e-05,1.544312e-05,1.622472e-05
930.0,-1.9832559e-05,8.204016e-06,1.166659e-05,1.1976008e-05
945.0,-4.807011e-06,1.9658352e-05,8.708629e-06,8.691164e-06
960.0,5.098848e-06,2.5822997e-05,6.41087e-06,6.180323e-06
975.0,1.1083868e-05,2.8161088e-05,4.645927e-06,4.288883e-06
990.0,1.4181915e-05,2.7893119e-05,3.309326e-06,2.889445e-06
1005.0,1.5242246e-05,2.5982282e-05,2.31415e-06,1.876384e-06
1020.0,1.4935689e-05,2.315219e-05,1.587645e-06,1.162122e-06
1035.0,1.3774814e-05,1.992104e-05,1.069024e-06,7.12775e-07
1050.0,1.2139635e-05,1.6640867e-05,7.59724e-07,3.77283e-07
