q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,13.000000039848,14.000000068387,-1.347002576745,-1.567003654429
15.0,12.886030242787,13.875379581973,-1.338239369555,-1.55719324338
30.0,12.549299009828,13.507307502024,-1.312269992705,-1.528098164863
45.0,12.005031260266,12.912781709226,-1.270035354357,-1.480707895349
60.0,11.277351608236,12.118710969914,-1.213039014327,-1.416614703217
75.0,10.397665356522,11.16002092081,-1.143261525993,-1.337925021524
90.0,9.402505426108,10.077253049488,-1.063046119777,-1.247151449799
105.0,8.331203613854,8.913841231476,-0.974970623493,-1.147086256901
120.0,7.223461593729,7.713460991106,-0.881716291678,-1.040659580906
135.0,6.117130911135,6.51748315895,-0.785930798035,-0.930812190131
150.0,5.046304086974,5.362930887179,-0.690116844325,-0.820361948599
165.0,4.039829884596,4.280843992884,-0.596531451501,-0.711894131529
180.0,3.120344738541,3.295301101212,-0.507111247007,-0.607675340262
195.0,2.303853455703,2.423006298177,-0.423426445605,-0.509587285307
210.0,1.59970648349,1.673403237272,-0.346656711057,-0.419090706038
225.0,1.011112548998,1.049227366031,-0.277593846487,-0.33721598412
240.0,0.535855313836,0.547434583903,-0.21666229103,-0.264574293837
255.0,0.167291184305,0.1602856816,-0.163958241265,-0.201391325294
270.0,-0.104535737716,-0.123418406615,-0.119296269588,-0.147554638782
285.0,-0.291822741745,-0.317148120727,-0.082264202708,-0.102670583799
300.0,-0.407948366981,-0.435511622208,-0.052278819099,-0.066126386964
315.0,-0.466548416222,-0.493279307434,-0.028639908894,-0.037152475824
330.0,-0.480760927263,-0.50458652215,-0.010579930463,-0.014881732177
345.0,-0.462642620316,-0.482331291297,0.002692625281,0.001597996953
360.0,-0.422777506496,-0.437774722249,0.011957453264,0.013198634048
375.0,-0.370048358496,-0.380318686335,0.017954253744,0.020795757047
390.0,-0.311567897754,-0.317446203817,0.02136221106,0.025201514686
405.0,-0.25272713851,-0.254788757409,0.02278653895,0.027145991057
420.0,-0.197342543241,-0.196291686164,0.022751323728,0.02726642643
435.0,-0.147858946233,-0.144441954951,0.021697553118,0.026103084481
450.0,-0.105589658826,-0.100525423081,0.019985465464,0.024100436485
465.0,-0.070963175409,-0.064899429351,0.0178999516,0.021612577902
480.0,-0.043759745417,-0.037246660527,0.015658209004,0.018911511044
495.0,-0.023326792743,-0.016802488715,0.013418647429,0.016197219063
510.0,-0.008757944305,-0.002548503462,0.011290295708,0.013608634394
525.0,0.000965663049,0.006637286384,0.009342078675,0.011234702705
540.0,0.006863428197,0.011864539599,0.007611549996,0.009124884432
555.0,0.009883591566,0.014155549429,0.00611273815,0.007298714487
570.0,0.010856894977,0.014398065926,0.004842854628,0.005754176832
585.0,0.010474943678,0.01332482916,0.003787906062,0.004474727401
600.0,0.009285036795,0.011510272894,0.002927145646,0.003434924927
615.0,0.007698911215,0.009381131065,0.002236476241,0.002604842317
630.0,0.00600802135,0.007234850013,0.00169094459,0.001953273522
645.0,0.004403305222,0.005261091045,0.001266441838,0.001449986199
660.0,0.002996280509,0.003565339182,0.000940787177,0.001067156484
675.0,0.001838844495,0.002190394203,0.000694324831,0.000780173109
690.0,0.000941053862,0.001135722402,0.00051016225,0.000567964363
705.0,0.000285937204,0.000373335735,0.000374165873,0.000412998839
720.0,-0.000158810731,-0.000139658906,0.000274780531,0.000301057217
735.0,-0.000432139972,-0.000451819756,0.000202771025,0.000220880638
750.0,-0.000573620487,-0.00061103713,0.000150904322,0.00016375751
765.0,-0.000619642632,-0.000660597936,0.000113629531,0.000123093056
780.0,-0.000601344713,-0.000637116401,8.6773601e-05,9.4007845e-05
795.0,-0.000543802771,-0.000569819067,6.726309e-05,7.2966752e-05
810.0,-0.000466090397,-0.000480760503,5.2813574e-05,5.7470818e-05
825.0,-0.000381855779,-0.000385584825,4.2055422e-05,4.5787117e-05
840.0,-0.000300176041,-0.00029456957,3.3710696e-05,3.6744134e-05
855.0,-0.000226497654,-0.000213753018,2.7114424e-05,2.956514e-05
870.0,-0.000163545527,-0.000146007079,2.1783853e-05,2.3744036e-05
885.0,-0.000112127981,-9.1989835e-05,1.7404734e-05,1.8954443e-05
900.0,-7.1805707e-05,-5.0931555e-05,1.377409e-05,1.4984696e-05
915.0,-4.1412824e-05,-2.1250211e-05,1.0758414e-05,1.1693811e-05
930.0,-1.9440805e-05,-1.004801e-06,8.265839e-06,8.981454e-06
945.0,-4.302454e-06,1.1792479e-05,6.227311e-06,6.76994e-06
960.0,5.502642e-06,1.8981823e-05,4.58545e-06,4.993454e-06
975.0,1.1296981e-05,2.2150677e-05,3.288325e-06,3.592311e-06
990.0,1.4187618e-05,2.259392e-05,2.286717e-06,2.510622e-06
1005.0,1.5063945e-05,2.1318168e-05,1.533451e-06,1.695742e-06
1020.0,1.4615652e-05,1.9070275e-05,9.83866e-07,1.098703e-06
1035.0,1.3361176e-05,1.6421906e-05,5.96715e-07,6.75025e-07
1050.0,1.1678254e-05,1.3614381e-05,3.35115e-07,4.2031e-07
