q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,12.999999993787,14.000000001657,-1.615441622921,-1.905093048855
15.0,12.885871102391,13.875973336908,-1.604816686522,-1.893030931192
30.0,12.54868794774,13.509610422582,-1.573331427184,-1.857258197978
45.0,12.003660628283,12.917663627949,-1.522131026207,-1.798999517663
60.0,11.274943378415,12.126694587757,-1.453047061752,-1.720219766846
75.0,10.393948879928,11.171205606931,-1.368493417923,-1.62352098348
90.0,9.397250996248,10.091294616954,-1.271319069427,-1.512007670077
105.0,8.324235439416,8.930009701753,-1.164660575013,-1.389124999425
120.0,7.214644209261,7.730724951827,-1.051774078713,-1.258492469107
135.0,6.106394976043,6.534648120785,-0.935876425812,-1.123736460511
150.0,5.033665147762,5.378739783271,-0.820004909741,-0.988331152362
165.0,4.025372154624,4.294145516757,-0.706897502564,-0.855463485607
180.0,3.104240998621,3.305132910245,-0.598902618381,-0.72792263297
195.0,2.28630426423,2.428673727813,-0.497924505042,-0.608021266861
210.0,1.581009640249,1.674517722735,-0.405393501457,-0.497550855688
225.0,0.991579949278,1.045736453359,-0.32226929977,-0.397770980863
240.0,0.515841431031,0.539565125565,-0.249067224566,-0.309421372288
255.0,0.147146208774,0.148489789145,-0.185902581629,-0.232767612609
270.0,-0.124466129187,-0.138499536361,-0.132548071931,-0.167656638058
285.0,-0.311217969344,-0.334765415029,-0.088498970794,-0.113588948989
300.0,-0.42652051533,-0.454866965604,-0.053040335489,-0.069795517274
315.0,-0.484053619036,-0.513582509754,-0.025312413021,-0.035314289543
330.0,-0.49700455952,-0.525099678427,-0.004370916275,-0.009063576657
345.0,-0.477483524893,-0.502402109469,0.01075959573,0.010092938606
360.0,-0.436126530507,-0.45686204336,0.021041476207,0.023290363282
375.0,-0.381867380883,-0.398002127938,0.027388695407,0.031617948909
390.0,-0.321866169279,-0.333429918206,0.030640882461,0.036085374952
405.0,-0.261555954101,-0.268898328695,0.031545964237,0.037599585454
420.0,-0.204787236137,-0.208461555125,0.030750746584,0.036951244271
435.0,-0.154033892998,-0.154699120492,0.028798039897,0.034809438207
450.0,-0.110625977947,-0.108975346795,0.026129308823,0.031722995789
465.0,-0.075004043963,-0.071703085641,0.023091393996,0.028127206018
480.0,-0.046952293771,-0.042600342315,0.019946046706,0.024354040522
495.0,-0.025814353534,-0.02091992929,0.016881232921,0.020644907839
510.0,-0.010673368865,-0.005644182249,0.014023110937,0.017164457443
525.0,-0.000499362622,0.004357764622,0.011447864761,0.014014618848
540.0,0.005743852759,0.010216200117,0.009192867462,0.011247960601
555.0,0.009021477107,0.01297840957,0.007266621029,0.008879939387
570.0,0.01018138513,0.013560022997,0.005657379699,0.006899569159
585.0,0.009930913724,0.012721078686,0.004340240535,0.005278407067
600.0,0.008831838613,0.011061435934,0.00328276995,0.003977755141
615.0,0.007307755242,0.009029751414,0.002449317034,0.002954192315
630.0,0.005659875479,0.006941667448,0.001804088887,0.002163697034
645.0,0.004086648526,0.005001129081,0.001313297323,0.001564383291
660.0,0.002704918585,0.003324184673,0.00094637936,0.001118283444
675.0,0.001570175469,0.001961092527,0.000676730995,0.000792204935
690.0,0.000694611007,0.000916095093,0.000481844593,0.000558101504
705.0,6.2281957e-05,0.000163986183,0.000343240877,0.000392927623
720.0,-0.000358880792,-0.000336817353,0.000246108655,0.000278258298
735.0,-0.000608104565,-0.000634578782,0.000178878081,0.000199741378
750.0,-0.00072552876,-0.000777521952,0.000132730628,0.000146488174
765.0,-0.000748215095,-0.000809587473,0.000101107351,0.000110454101
780.0,-0.000707946076,-0.000768154793,7.9260769e-05,8.5862745e-05
795.0,-0.000630332387,-0.000683181611,6.3845408e-05,6.8687502e-05
810.0,-0.000534817013,-0.000577325741,5.2575787e-05,5.6221191e-05
825.0,-0.000435244816,-0.000466674028,4.3945185e-05,4.6705217e-05
840.0,-0.000340721968,-0.000361776613,3.6998674e-05,3.9052366e-05
855.0,-0.000256588152,-0.000268789688,3.1160412e-05,3.2621899e-05
870.0,-0.00018535547,-0.00019058383,2.6103566e-05,2.706177e-05
885.0,-0.0001275288,-0.000127726477,2.1655854e-05,2.2192378e-05
900.0,-8.245749e-05,-7.9303057e-05,1.7734222e-05,1.7929114e-05
915.0,-4.8485901e-05,-4.3560443e-05,1.430089e-05,1.4231501e-05
930.0,-2.4154546e-05,-1.8381194e-05,1.1335417e-05,1.1074083e-05
945.0,-7.3358e-06,-1.608491e-06,8.819167e-06,8.429911e-06
960.0,3.57357e-06,8.750769e-06,6.727459e-06,6.264061e-06
975.0,1.0058064e-05,1.4419162e-05,5.027158e-06,4.532306e-06
990.0,1.3350119e-05,1.6808688e-05,3.677501e-06,3.183152e-06
1005.0,1.4433555e-05,1.7026585e-05,2.632543e-06,2.161049e-06
1020.0,1.4067871e-05,1.5906475e-05,1.844277e-06,1.409924e-06
1035.0,1.2821927e-05,1.4052063e-05,1.265553e-06,8.76206e-07
1050.0,1.1109392e-05,1.1883146e-05,8.52506e-07,5.11225e-07
