q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,13.000000019582,13.999999985557,-1.043804573155,-1.369806209373
15.0,12.896224818407,13.888065269013,-1.037679546639,-1.362174776745
30.0,12.589157714482,13.556863324948,-1.019507757969,-1.339514819173
45.0,12.091278960706,13.019907763179,-0.989888941258,-1.302516298018
60.0,11.422548517314,12.29877873309,-0.949788645179,-1.252294728602
75.0,10.609073596202,11.421731567144,-0.900479583402,-1.190332835681
90.0,9.681613417245,10.421998947557,-0.843481657738,-1.118413926801
105.0,8.673715170179,9.335823326206,-0.780478432637,-1.038535630064
120.0,7.619882316072,8.200440638031,-0.713240062336,-0.952825243779
135.0,6.553753181904,7.052133954088,-0.64354039242,-0.863447836232
150.0,5.506521254528,5.924484359289,-0.573081367107,-0.772515670991
165.0,4.505631422721,4.847013539732,-0.503433722325,-0.682019226856
180.0,3.573790129298,3.844098081699,-0.435982779908,-0.593753823961
195.0,2.728389620894,2.934382004128,-0.371891356529,-0.509272893844
210.0,1.981328563152,2.130586144846,-0.312085524883,-0.429855735535
225.0,1.339102835479,1.439629143214,-0.257244950055,-0.356484331839
240.0,0.803266300451,0.863092344731,-0.207808874308,-0.289847323577
255.0,0.371006590242,0.397936031949,-0.163997092135,-0.230350340941
270.0,0.035996249979,0.037331329959,-0.125832352488,-0.17813755871
285.0,-0.21079457467,-0.2284198062,-0.093171237207,-0.133126016904
300.0,-0.380207348442,-0.410944582206,-0.06573673251,-0.095041289164
315.0,-0.484076678577,-0.522929984672,-0.043150975556,-0.063458892871
330.0,-0.534487309219,-0.577329467345,-0.024966078537,-0.037842980209
345.0,-0.543157956784,-0.586711029733,-0.010693328632,-0.017585305231
360.0,-0.520955403077,-0.562737940066,0.000172459207,-0.00203931043
375.0,-0.477545090186,-0.515802483486,0.00813190671,0.00944997823
390.0,-0.421184703573,-0.454795004264,0.013664624553,0.017521477133
405.0,-0.358626431985,-0.387005959935,0.017216781912,0.022778975476
420.0,-0.295135881218,-0.318130374516,0.019192647256,0.025777259691
435.0,-0.234572939032,-0.252363932997,0.019949567594,0.02701316244
450.0,-0.179551425507,-0.192555462901,0.019795908035,0.026920841007
465.0,-0.131615814304,-0.140401889511,0.018991450079,0.025870541424
480.0,-0.091440901141,-0.096662052075,0.017749722122,0.024170296042
495.0,-0.059039007076,-0.061369051918,0.016241697587,0.0220696668
510.0,-0.033942352894,-0.034032542135,0.014600341876,0.019765065432
525.0,-0.015370792546,-0.013819311602,0.012925662435,0.017405882152
540.0,-0.00237296756,0.000294337709,0.011289915287,0.015101107602
555.0,0.006062072498,0.00940236331,0.009742520099,0.012925911911
570.0,0.0109209489,0.014576357403,0.008314719854,0.010928005477
585.0,0.013108414562,0.01680256237,0.007023637076,0.009133437998
600.0,0.013412201545,0.016942957051,0.005875872506,0.007551813954
615.0,0.012486011339,0.015716422854,0.004870410206,0.006180721746
630.0,0.010848058666,0.013695303018,0.00400101294,0.005009507281
645.0,0.008888072747,0.011313780719,0.003258104201,0.004022269649
660.0,0.006882729116,0.008882295392,0.00263020504,0.003200227521
675.0,0.005013335963,0.00660718471,0.002104982504,0.002523482459
690.0,0.003385196559,0.004610555951,0.001670007493,0.001972299791
705.0,0.002046066366,0.002950208454,0.001313269755,0.001527954743
720.0,0.001002771819,0.001637465742,0.00102350615,0.00117326665
735.0,0.00023534057,0.000652467711,0.000790404562,0.000892871237
750.0,-0.000291761874,-4.3334751e-05,0.000604694939,0.000673318737
765.0,-0.000621050691,-0.000497615211,0.000458183366,0.000503041348
780.0,-0.000795957934,-0.000760184616,0.000343734155,0.000372245691
795.0,-0.000856879658,-0.000878276188,0.000255217937,0.000272748355
810.0,-0.000838899378,-0.000893701343,0.000187443332,0.000197804508
825.0,-0.00077080529,-0.000841431723,0.000136070528,0.00014191989
840.0,-0.000674997542,-0.0007492413,9.7523735e-05,0.000100669873
855.0,-0.000567984371,-0.000638064596,6.8895149e-05,7.0220703e-05
870.0,-0.000461191915,-0.000522780414,4.785362e-05,4.875418e-05
885.0,-0.000361915698,-0.000413215588,3.2557222e-05,3.3177592e-05
900.0,-0.000274266303,-0.000315198489,2.1567212e-05,2.2161118e-05
915.0,-0.000200027013,-0.000231560136,1.3776075e-05,1.4460494e-05
930.0,-0.000139383435,-0.00016301282,8.339946e-06,9.145975e-06
945.0,-9.1856766e-05,-0.000108879294,4.622624e-06,5.531338e-06
960.0,-5.4985775e-05,-6.7662646e-05,2.147994e-06,3.116099e-06
975.0,-2.8160442e-05,-3.7468938e-05,5.62305e-07,1.538984e-06
990.0,-9.316615e-06,-1.6302133e-05,-3.96289e-07,5.41647e-07
1005.0,3.170498e-06,-2.254383e-06,-9.20705e-07,-5.9505e-08
1020.0,1.0762547e-05,6.383373e-06,-1.152521e-06,-3.91534e-07
1035.0,1.4721864e-05,1.1068445e-05,-1.194902e-06,-5.70998e-07
1050.0,1.6131436e-05,1.299402e-05,-1.122189e-06,-5.99655e-07
