q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,12.999999951048,13.999999961168,-1.492111074427,-1.77260593773
15.0,12.890281607182,13.880569736478,-1.482640014676,-1.761769504788
30.0,12.565895727646,13.527559840447,-1.45456170635,-1.729619768758
45.0,12.04088648142,12.956478596983,-1.40886224783,-1.677218896958
60.0,11.337529381267,12.191943281734,-1.347118478069,-1.606278799749
75.0,10.484968025275,11.266063735018,-1.271414394721,-1.519064628256
90.0,9.517247589854,10.216294304276,-1.184219990916,-1.418287279403
105.0,8.471222962239,9.083051759948,-1.088262265671,-1.306963121957
120.0,7.384425465799,7.907358743904,-0.986386262238,-1.188274826093
135.0,6.292996734293,6.728567570547,-0.88142064216,-1.065428080088
150.0,5.229879974844,5.582375720382,-0.776055291626,-0.941511492567
165.0,4.22345393759,4.499328128696,-0.672739111945,-0.81938288243
180.0,3.296529199934,3.503816584932,-0.57359690476,-0.701570271372
195.0,2.465830464473,2.613507048824,-0.480378777992,-0.590200905282
210.0,1.741901373819,1.839359502542,-0.394429681629,-0.486957883848
225.0,1.12943573793,1.185967672667,-0.31668773707,-0.393064481847
240.0,0.627877689001,0.652300450393,-0.247701514189,-0.309291060686
255.0,0.232229910119,0.232603453502,-0.18766353223,-0.235984815231
270.0,-0.065945286477,-0.082528060614,-0.136457130928,-0.173116628093
285.0,-0.277547563318,-0.305048996012,-0.093709846247,-0.120338223624
300.0,-0.414951647796,-0.448417886787,-0.058850270976,-0.077045526219
315.0,-0.491120084093,-0.526655653307,-0.031164161375,-0.042444814956
330.0,-0.518843363334,-0.55353525881,-0.009847270228,-0.015616055208
345.0,-0.510136529285,-0.541949126785,0.005947242332,0.004428830933
360.0,-0.475797646577,-0.503451868191,0.017068612709,0.018695296402
375.0,-0.425126310137,-0.447968304832,0.024335618376,0.028164109612
390.0,-0.365789087859,-0.383656041599,0.028511643241,0.033758678109
405.0,-0.303808001141,-0.316905272384,0.030287106738,0.036321441435
420.0,-0.243643781607,-0.252427765396,0.030268805585,0.036598774499
435.0,-0.188358990126,-0.19343876706,0.028975129006,0.035233404027
450.0,-0.139813738304,-0.141868581934,0.026836355153,0.03276298543
465.0,-0.098894002063,-0.09860892853,0.024198678852,0.029623825393
480.0,-0.065733510203,-0.063753769939,0.021331202937,0.026158149562
495.0,-0.03992893522,-0.036823404359,0.018434718122,0.022623954463
510.0,-0.020722699682,-0.016971560624,0.015651471929,0.019206328079
525.0,-0.007161580569,-0.003150719039,0.013075155893,0.016029207829
540.0,0.001777664628,0.005756988546,0.010760582788,0.013167041799
555.0,0.007097205539,0.010838871132,0.008732605651,0.010655650311
570.0,0.009715732697,0.01308716686,0.006993974653,0.008502036873
585.0,0.010430021665,0.013359082694,0.005532070884,0.00669283301
600.0,0.009898479791,0.012360449512,0.004324420124,0.005201365066
615.0,0.008639323903,0.010643874535,0.003342993597,0.003993235181
630.0,0.007039732476,0.008620492732,0.002557567413,0.003030737869
645.0,0.005371914886,0.006576914972,0.001938019148,0.002275949699
660.0,0.003812481038,0.004696887386,0.001455984916,0.001692935341
675.0,0.00246261104,0.003083083147,0.001085768525,0.001249055024
690.0,0.001367110005,0.001777838248,0.00080488397,0.000915713679
705.0,0.000531444478,0.000781500418,0.000594181035,0.000668573904
720.0,-6.4196827e-05,6.7676814e-05,0.000438162836,0.00048746109
735.0,-0.000453759837,-0.000404730931,0.000322615263,0.000356049262
750.0,-0.000677054681,-0.000682605988,0.000238498503,0.000261422857
765.0,-0.000774020943,-0.000812427858,0.000177335464,0.00019358162
780.0,-0.000781109416,-0.000836384493,0.000132944412,0.00014495154
795.0,-0.000729319198,-0.000790277376,0.00010066982,0.000109913636
810.0,-0.000643451221,-0.00070276401,7.70663e-05,8.4389985e-05
825.0,-0.000542201049,-0.000595502802,5.9625498e-05,6.5485097e-05
840.0,-0.000438766711,-0.000483869689,4.6552387e-05,5.1187764e-05
855.0,-0.00034172652,-0.000377962206,3.6585832e-05,4.0130298e-05
870.0,-0.000256008472,-0.000283696298,2.8850373e-05,3.1398882e-05
885.0,-0.000183824265,-0.000203866651,2.2747006e-05,2.439337e-05
900.0,-0.000125495578,-0.000139081787,1.7868334e-05,1.8720096e-05
915.0,-8.014163e-05,-8.8539766e-05,1.3936681e-05,1.4116337e-05
930.0,-4.620815e-05,-5.0631238e-05,1.0759921e-05,1.0399643e-05
945.0,-2.1854916e-05,-2.3381814e-05,8.199973e-06,7.433404e-06
960.0,-5.216628e-06,-4.754191e-06,6.152979e-06,5.107007e-06
975.0,5.436129e-06,7.162987e-06,4.535673e-06,3.323773e-06
990.0,1.1612697e-05,1.4051575e-05,3.277708e-06,1.995736e-06
1005.0,1.4571076e-05,1.7322157e-05,2.317544e-06,1.041648e-06
1020.0,1.5320694e-05,1.8110892e-05,1.600461e-06,3.87062e-07
1035.0,1.467832e-05,1.7303192e-05,1.077878e-06,-3.4826e-08
1050.0,1.3130869e-05,1.5555789e-05,7.07281e-07,-2.82305e-07
