q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,13.000000032735,13.9999999487,-1.3361562599,-1.611148979178
15.0,12.888986352695,13.87816317213,-1.327557199595,-1.600983659276
30.0,12.560840727131,13.518165184004,-1.302069599824,-1.570840269494
45.0,12.029960506248,12.936204515009,-1.260599546869,-1.52175646326
60.0,11.319200668308,12.157958658722,-1.20459866011,-1.455397921745
75.0,10.458386589062,11.216853753604,-1.135981074988,-1.37396630706
90.0,9.482340472989,10.151767455299,-1.057016064077,-1.280083923869
105.0,8.428688528615,9.004529925439,-0.970206670857,-1.176656105908
120.0,7.335638841494,7.817401698479,-0.878163676331,-1.066728252765
135.0,6.239864529813,6.630673234901,-0.783475307363,-0.953345450623
150.0,5.174697957384,5.480677463769,-0.688597874199,-0.83941885312
165.0,4.168662741696,4.398196849287,-0.595757608095,-0.727614759104
180.0,3.244522565499,3.407474892342,-0.50687758627,-0.620259166529
195.0,2.41875990291,2.525725493055,-0.423528542943,-0.519281403587
210.0,1.701550689356,1.763211313425,-0.346903898917,-0.426173392342
225.0,1.097108985528,1.123659956068,-0.277818154419,-0.341983755852
240.0,0.604327806416,0.605068855974,-0.216726025674,-0.267329927447
255.0,0.217664569515,0.200772624229,-0.163756812745,-0.202434705487
270.0,-0.071820929737,-0.099493715875,-0.118758759684,-0.147174656862
285.0,-0.27546367372,-0.30839506801,-0.081351923269,-0.101138877622
300.0,-0.405974410001,-0.439935782697,-0.050981846922,-0.063693208594
315.0,-0.476538830392,-0.508489303425,-0.0269728894,-0.034043263642
330.0,-0.50006373228,-0.528001919111,-0.008577275703,-0.011295466782
345.0,-0.488572563156,-0.511372184895,0.004981830392,0.005489327849
360.0,-0.452785580896,-0.470018690582,0.014474168802,0.017249449695
375.0,-0.401853424109,-0.413620254433,0.020634024039,0.024885502984
390.0,-0.343244672794,-0.350022694816,0.024139037908,0.029232616122
405.0,-0.282760788503,-0.285256198434,0.025596331847,0.03104147534
420.0,-0.224633247166,-0.223675647376,0.025534593881,0.030967460136
435.0,-0.171705924835,-0.16814829285,0.024401561313,0.029566547313
450.0,-0.125649232515,-0.120299574746,0.022565642497,0.027296719563
465.0,-0.087186813418,-0.080766147249,0.020320775771,0.024523604619
480.0,-0.056331231048,-0.049441231625,0.017893466077,0.021529053356
495.0,-0.03259442365,-0.025708838229,0.015451183087,0.018521365609
510.0,-0.015167877126,-0.008636726437,0.013111363145,0.015646466163
525.0,-0.003081983092,0.002861923576,0.010950397196,0.01299898672
540.0,0.004681169467,0.009902465364,0.009012141657,0.010632866367
555.0,0.009100040025,0.013543087895,0.00731562785,0.008570937864
570.0,0.01105776989,0.014726773208,0.00586181043,0.006813345809
585.0,0.011310245483,0.014251908994,0.004639214789,0.005344629953
600.0,0.010473932401,0.012761629068,0.003628525537,0.004139506648
615.0,0.009027499615,0.010748978864,0.002806147596,0.003167380877
630.0,0.007323361899,0.008570860582,0.002146864077,0.002395748975
645.0,0.0056051363,0.006468537343,0.001625728926,0.001792604298
660.0,0.004027024495,0.00458924978,0.001219310303,0.001328058066
675.0,0.00267389706,0.003008159017,0.000906437157,0.000975289174
690.0,0.001579619338,0.001748238614,0.000668565174,0.000710998537
705.0,0.000743055776,0.000797226777,0.000489867935,0.000515515056
720.0,0.000141188863,0.000121553773,0.000357142203,0.000372629515
735.0,-0.000260751538,-0.000323103396,0.000259597958,0.000269290308
750.0,-0.000501866363,-0.000584147242,0.000188585452,0.000195487048
765.0,-0.000620555432,-0.000706933033,0.000137294537,0.00014245229
780.0,-0.000651432408,-0.000731697121,0.00010045828,0.000104996622
795.0,-0.000623724254,-0.000692041811,7.4076387e-05,7.8378981e-05
810.0,-0.000560758113,-0.000614554668,5.5160496e-05,5.9348263e-05
825.0,-0.000480153509,-0.000519154501,4.1521407e-05,4.5579416e-05
840.0,-0.000394457905,-0.000419887884,3.1582681e-05,3.5445864e-05
855.0,-0.000311980964,-0.0003259242,2.4230907e-05,2.782542e-05
870.0,-0.000237689846,-0.00024260324,1.8693526e-05,2.1961529e-05
885.0,-0.000174054862,-0.000172414631,1.4443882e-05,1.7350636e-05
900.0,-0.000121791266,-0.000115858049,1.1127734e-05,1.3660842e-05
915.0,-8.046822e-05,-7.2149918e-05,8.508192e-06,1.0674284e-05
930.0,-4.8982765e-05,-3.9774245e-05,6.426189e-06,8.245125e-06
945.0,-2.5906532e-05,-1.6887684e-05,4.772365e-06,6.272598e-06
960.0,-9.725517e-06,-1.598111e-06,3.467835e-06,4.682664e-06
975.0,1.007515e-06,7.859709e-06,2.452177e-06,3.416701e-06
990.0,7.58726e-06,1.3027438e-05,1.67597e-06,2.425162e-06
1005.0,1.1116201e-05,1.5183582e-05,1.096773e-06,1.664163e-06
1020.0,1.2496929e-05,1.5344513e-05,6.77185e-07,1.134794e-06
1035.0,1.24433e-05,1.4276969e-05,3.84042e-07,7.06342e-07
1050.0,1.126804e-05,1.2550218e-05,1.88345e-07,4.29704e-07
