q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,12.999999957195,13.99999999396,-1.153567764701,-1.25857158457
15.0,12.896212543799,13.88547697379,-1.146765149511,-1.25153922321
30.0,12.589218639471,13.546910807656,-1.126588495125,-1.230660288129
45.0,12.091862551866,12.998886927817,-1.093715255254,-1.196571804518
60.0,11.424558950055,12.264638719229,-1.049235447465,-1.150302927334
75.0,10.61400358787,11.3743929807,-0.994585974049,-1.093224263285
90.0,9.691492800106,10.363440571745,-0.931473242637,-1.026985656294
105.0,8.690973906489,9.269921251374,-0.861788435889,-0.95343717095
120.0,7.64713324939,8.132503679246,-0.787508508931,-0.874552639279
135.0,6.593545541309,6.98837815457,-0.710609833094,-0.792340406093
150.0,5.56106650208,5.871374100452,-0.632981387581,-0.708765655254
165.0,4.576511460947,4.810579357212,-0.556357812481,-0.625676151718
180.0,3.661796902148,3.829388949459,-0.482262726452,-0.544740699691
195.0,2.833384358742,2.945029024888,-0.411971407064,-0.467400673988
210.0,2.102209667905,2.168535522479,-0.346489780815,-0.394836624001
225.0,1.47387257554,1.505041812103,-0.286549786383,-0.327951294586
240.0,0.949122935376,0.954460138288,-0.232618708276,-0.267368474549
255.0,0.524608322627,0.512265316979,-0.18491857151,-0.213442690098
270.0,0.19363978097,0.17048899232,-0.143454504077,-0.166282605574
285.0,-0.052908780624,-0.081344391883,-0.108048530252,-0.125782168912
300.0,-0.225751359014,-0.255245945927,-0.078375707756,-0.091656495495
315.0,-0.336385184082,-0.363910665524,-0.054000954961,-0.063481084694
330.0,-0.39640226026,-0.41997787556,-0.034413864438,-0.040730788263
345.0,-0.416917341602,-0.435441768583,-0.019061145516,-0.022816987202
360.0,-0.408131494587,-0.421205195105,-0.007374612677,-0.009120596094
375.0,-0.379039716847,-0.386790535633,0.001205493181,0.000978928801
390.0,-0.337257103444,-0.340181726924,0.007211775755,0.008080446645
405.0,-0.28896476094,-0.287789725415,0.01113599896,0.012743810814
420.0,-0.238947902643,-0.234511952119,0.013419901006,0.015476809698
435.0,-0.190698850619,-0.183861479049,0.014450237596,0.01672809231
450.0,-0.146572668483,-0.138146077593,0.014556925352,0.016883358937
465.0,-0.107966151271,-0.098671814625,0.014014719952,0.016265819958
480.0,-0.075513006849,-0.065954244048,0.013045947088,0.015138981626
495.0,-0.04926585869,-0.039918623907,0.011825755277,0.013711209493
510.0,-0.028865349986,-0.020081255861,0.010487583746,0.012141935231
525.0,-0.013692181084,-0.005705249607,0.009129260979,0.010548333323
540.0,-0.002983432913,0.004072383467,0.007819024842,0.009012247731
555.0,0.004071132954,0.010141908298,0.006601266617,0.00758680947
570.0,0.008258631904,0.013354694765,0.005501747533,0.006302688837
585.0,0.010297808112,0.014475301866,0.004532164196,0.005173584371
600.0,0.010811867496,0.014157414737,0.003694051457,0.00420088154
615.0,0.010316326927,0.012933312376,0.002981970776,0.003377639404
630.0,0.009218164839,0.011216808034,0.002386096269,0.002691673734
645.0,0.007824049313,0.009312763612,0.00189415891,0.002127954144
660.0,0.00635192293,0.007432212398,0.001492921671,0.001670402215
675.0,0.004946185779,0.005708580304,0.001169204632,0.001303112417
690.0,0.003692638012,0.004215058893,0.000910568993,0.001011169727
705.0,0.002633229686,0.002980296518,0.000705719972,0.000781124905
720.0,0.001778619995,0.002002141485,0.000544715381,0.000601213044
735.0,0.001118915161,0.001259006576,0.000419014601,0.000461402563
750.0,0.000632129856,0.000718720795,0.000321432213,0.00035331848
765.0,0.000290523881,0.000345032976,0.000246036916,0.000270099079
780.0,6.5060983e-05,0.000102100024,0.00018800173,0.000206211254
795.0,-7.1680612e-05,-4.274618e-05,0.000143456158,0.000157258227
810.0,-0.000143832344,-0.000117503662,0.000109331571,0.00011978469
825.0,-0.000171473428,-0.00014496577,8.3222316e-05,9.1106698e-05
840.0,-0.000170499407,-0.000142820096,6.3257664e-05,6.9155574e-05
855.0,-0.000152900618,-0.000124141784,4.7995042e-05,5.2347749e-05
870.0,-0.000127266216,-9.8090016e-05,3.6327309e-05,3.9475759e-05
885.0,-9.9388928e-05,-7.0670151e-05,2.7409107e-05,2.9621613e-05
900.0,-7.2875908e-05,-4.5473719e-05,2.0596205e-05,2.2086932e-05
915.0,-4.9712473e-05,-2.4338738e-05,1.5398175e-05,1.6339435e-05
930.0,-3.0745847e-05,-7.904989e-06,1.1440867e-05,1.197189e-05
945.0,-1.6076754e-05,3.945562e-06,8.438378e-06,8.670898e-06
960.0,-5.360509e-06,1.1757264e-05,6.171055e-06,6.194243e-06
975.0,1.974976e-06,1.6265741e-05,4.46941e-06,4.353189e-06
990.0,7.00065e-06,1.8242576e-05,3.202117e-06,3.000256e-06
1005.0,9.093408e-06,1.8402484e-05,2.266988e-06,2.019756e-06
1020.0,1.0081948e-05,1.7355319e-05,1.584377e-06,1.376297e-06
1035.0,1.002472e-05,1.5589512e-05,1.132727e-06,9.00836e-07
1050.0,9.303775e-06,1.3474585e-05,8.11095e-07,5.25425e-07
