q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,13.000000031139,13.999999943344,-0.772885119479,-0.991619606599
15.0,12.891516028674,13.8828232634,-0.768046478962,-0.985829260392
30.0,12.570707482732,13.536354481511,-0.753701265762,-0.968644730636
45.0,12.051245688495,12.975453323929,-0.730355246224,-0.940614983707
60.0,11.354879609413,12.223779988564,-0.698817458278,-0.902621895538
75.0,10.510055542446,11.312216477609,-0.660154741186,-0.855841602348
90.0,9.550085280005,10.276892623203,-0.615636816001,-0.801681881748
105.0,8.511123193885,9.15696079072,-0.566664534901,-0.741719210818
120.0,7.430114062267,7.9923101245,-0.514697090467,-0.677626820137
135.0,6.342714084334,6.821417647811,-0.461189842448,-0.611095684444
150.0,5.281621433793,5.679427725351,-0.407519217077,-0.543766962844
165.0,4.275132413575,4.596698057479,-0.354936664491,-0.477169980343
180.0,3.346170681115,3.59775556625,-0.304519986212,-0.41266320933
195.0,2.511702585631,2.700683939373,-0.257148009224,-0.351402316156
210.0,1.782650511099,1.917089240477,-0.213486749012,-0.294307659976
225.0,1.164142616003,1.252350242156,-0.173986580828,-0.242058640853
240.0,0.656064172549,0.706251413589,-0.138895763122,-0.195092271452
255.0,0.253866087438,0.273867849811,-0.108280937111,-0.15362176432
270.0,-0.050523920535,-0.0534790389,-0.0820526186,-0.117658725647
285.0,-0.267701079266,-0.28715032884,-0.059996869669,-0.087044202728
300.0,-0.409824828218,-0.44016955772,-0.041807096983,-0.061483175227
315.0,-0.489732820771,-0.526281804055,-0.027113835854,-0.040579724931
330.0,-0.520175866921,-0.559148280283,-0.01551293961,-0.023871303378
345.0,-0.513204430727,-0.551688026467,-0.006588667825,-0.01085895356
360.0,-0.479709458792,-0.515592912728,6.6943484e-05,-0.001034055698
375.0,-0.429128268295,-0.46100973062,0.004839740255,0.006100345412
390.0,-0.369287184161,-0.396369410392,0.008083428938,0.011013238105
405.0,-0.306379622435,-0.328355208304,0.010113428415,0.014134184617
420.0,-0.245031708167,-0.261973382697,0.011203882947,0.015846344554
435.0,-0.188452630114,-0.200708335722,0.011587697611,0.016482887159
450.0,-0.138629193888,-0.146728453938,0.011457952159,0.016327104724
465.0,-0.0965445571,-0.101116175449,0.010971189173,0.015613899788
480.0,-0.062399489871,-0.064108840862,0.010251321216,0.014533505089
495.0,-0.035828977046,-0.035326958839,0.009393977079,0.01323600264
510.0,-0.016091588898,-0.013980443146,0.008470982264,0.011836423629
525.0,-0.002229416512,0.000960178163,0.007534602317,0.010419908281
540.0,0.006800295734,0.01062137328,0.006621492553,0.009046873976
555.0,0.012029823606,0.016121157587,0.005756114444,0.007757694725
570.0,0.01441240826,0.0184967372,0.00495364569,0.006577022038
585.0,0.014781760523,0.018658031216,0.004222441766,0.005517446168
600.0,0.013831594759,0.017365470281,0.003565864634,0.004582711267
615.0,0.012112390252,0.015225340649,0.002983807732,0.003770257451
630.0,0.010038549531,0.012697013804,0.002473791076,0.003073340022
645.0,0.007904721556,0.010108982543,0.002031779033,0.002482637977
660.0,0.005904442699,0.007679366252,0.001652763334,0.001987471946
675.0,0.004150734133,0.005537347272,0.00133118568,0.00157670658
690.0,0.002695825558,0.003744363707,0.001061239011,0.001239363092
705.0,0.001548686154,0.002313047595,0.000837091398,0.000965034702
720.0,0.000689964607,0.001223531811,0.0006530441,0.000744131184
735.0,8.3813338e-05,0.000436443902,0.00050365469,0.000568009274
750.0,-0.000313132937,-9.7028845e-05,0.000383830072,0.000429013941
765.0,-0.000545414022,-0.000427931255,0.000288886474,0.000320473157
780.0,-0.000654614465,-0.000604702781,0.000214598174,0.000236643522
795.0,-0.000676994385,-0.00067027231,0.0001572193,0.000172640451
810.0,-0.000642444411,-0.000660632372,0.000113483295,0.000124363008
825.0,-0.000574368022,-0.000604484127,8.0598896e-05,8.840694e-05
840.0,-0.00049015953,-0.000523595976,5.6216883e-05,6.197801e-05
855.0,-0.000402019173,-0.000433595424,3.8402099e-05,4.2818638e-05
870.0,-0.000317902052,-0.000344973232,2.5582586e-05,2.9124258e-05
885.0,-0.000242473539,-0.000264142419,1.650809e-05,1.9477888e-05
900.0,-0.000177979837,-0.000194444336,1.0199924e-05,1.2783222e-05
915.0,-0.000124991455,-0.000137037424,5.905599e-06,8.206667e-06
930.0,-8.2910647e-05,-9.1637035e-05,3.05523e-06,5.12596e-06
945.0,-5.0877019e-05,-5.7096422e-05,1.224572e-06,3.085062e-06
960.0,-2.719648e-05,-3.184015e-05,1.01918e-07,1.755887e-06
975.0,-1.0451028e-05,-1.4165014e-05,-5.38481e-07,9.07077e-07
990.0,7.4818e-07,-2.434208e-06,-8.58245e-07,3.78199e-07
1005.0,7.717787e-06,4.811814e-06,-9.7159e-07,6.542e-08
1020.0,1.1553398e-05,8.804942e-06,-9.58261e-07,-1.50906e-07
1035.0,1.312343e-05,1.0539468e-05,-8.73075e-07,-2.14889e-07
1050.0,1.3188489e-05,1.0521292e-05,-7.52932e-07,-2.52777e-07
