q,FM0p,FM0n,FPhipp0p,FPhipp0n
0.0,12.999999998731,13.999999965884,-0.991792018256,-1.082117085673
15.0,12.89309656093,13.882172572275,-0.985706105263,-1.075854267373
30.0,12.577038527666,13.533952843918,-0.967662720548,-1.057267497361
45.0,12.065383977974,12.970759728614,-0.938294025308,-1.026947970984
60.0,11.379730721673,12.217068861948,-0.898614652381,-0.985846008876
75.0,10.548271992322,11.304740004734,-0.849957301492,-0.935227047302
90.0,9.603919700426,10.270836007335,-0.793904127627,-0.876608570111
105.0,8.582310680445,9.155268657886,-0.732195561359,-0.811685123656
120.0,7.519698536535,7.998407084922,-0.666645812726,-0.742255081795
135.0,6.450966335266,6.838804544007,-0.599051569672,-0.670135768965
150.0,5.407967126285,5.71131403268,-0.531122294374,-0.597095396467
165.0,4.418103724036,4.645635168679,-0.464404856159,-0.524780099958
180.0,3.503479102755,3.66529787369,-0.400243505757,-0.454660364175
195.0,2.680382539741,2.787289558513,-0.339741593318,-0.387989313423
210.0,1.959190218974,2.022016101916,-0.283747120943,-0.325774266781
225.0,1.344712515568,1.37371738543,-0.232852404031,-0.268765317738
240.0,0.836723945743,0.841242226962,-0.187407490232,-0.217456727402
255.0,0.430816041508,0.418933984655,-0.147539930216,-0.172100094206
270.0,0.119219869818,0.097676203027,-0.113186573747,-0.132729672538
285.0,-0.108180280279,-0.134039676441,-0.084126459463,-0.099191849583
300.0,-0.26295811751,-0.289110704295,-0.060016782472,-0.071181399514
315.0,-0.357296489779,-0.380929201359,-0.040427228537,-0.048277974787
330.0,-0.403276800495,-0.422619893781,-0.024872776896,-0.029982388709
345.0,-0.41230115298,-0.426448829775,-0.012842487292,-0.015750222455
360.0,-0.394670547006,-0.403394850208,-0.003824035594,-0.005021463322
375.0,-0.359312593507,-0.362883748435,0.002676838475,0.00275509714
390.0,-0.313641166939,-0.312668389738,0.007121408349,0.008102380292
405.0,-0.263541847575,-0.25883259254,0.009927651033,0.011500797345
420.0,-0.213438615165,-0.205883161657,0.011464205416,0.013379546024
435.0,-0.166440599793,-0.156923021144,0.012048080562,0.014111315114
450.0,-0.12451964884,-0.113855359302,0.011944775255,0.014011672796
465.0,-0.088723482663,-0.077616104876,0.011371159279,0.013340410884
480.0,-0.059376285547,-0.048395772094,0.010499459512,0.01230562202
495.0,-0.036277552307,-0.02585798817,0.009462518458,0.011068853655
510.0,-0.018877724236,-0.009318699627,0.008359295722,0.009751170433
525.0,-0.006418828691,0.002094981535,0.007260563504,0.008439472059
540.0,0.001942370102,0.009327916649,0.00621419344,0.007192679504
555.0,0.007053326022,0.013304869805,0.005250113821,0.006047500386
570.0,0.009702739151,0.014872706638,0.004384537456,0.00502361563
585.0,0.01058459953,0.014764658883,0.003623623179,0.004128159539
600.0,0.010279507356,0.013584760549,0.002966469543,0.003359456328
615.0,0.009250980377,0.011806656226,0.002407534909,0.002710028341
630.0,0.00785097667,0.009782556915,0.001938440196,0.002168963736
645.0,0.006332176938,0.007758356379,0.001549382879,0.001723675163
660.0,0.004863831896,0.005891910306,0.001230111777,0.001361151688
675.0,0.003548414426,0.004271464289,0.000970607689,0.001068822062
690.0,0.002437542619,0.002933751779,0.000761510236,0.000835077508
705.0,0.001546580465,0.001879395747,0.000594363374,0.000649562574
720.0,0.000866748179,0.001086025766,0.000461720211,0.000503280936
735.0,0.000374858794,0.000518460199,0.000357157249,0.000388587564
750.0,4.0689912e-05,0.000136331181,0.00027523192,0.000299101847
765.0,-0.000167838708,-0.000100716103,0.000211397588,0.000229577503
780.0,-0.000281227728,-0.000229661995,0.000161905944,0.000175531763
795.0,-0.000326412372,-0.00028232381,0.000123701671,0.000134217465
810.0,-0.000325824027,-0.000284656732,9.4319022e-05,0.000102244611
825.0,-0.000297190749,-0.000256801853,7.1791579e-05,7.7688491e-05
840.0,-0.000253816966,-0.000213611423,5.4558644e-05,5.8866147e-05
855.0,-0.000205141306,-0.000165413596,4.1398055e-05,4.4463084e-05
870.0,-0.000157406272,-0.000118879684,3.1357676e-05,3.3460198e-05
885.0,-0.000114351939,-7.7862204e-05,2.3701987e-05,2.5069176e-05
900.0,-7.7859603e-05,-4.4159907e-05,1.786641e-05,1.8682347e-05
915.0,-4.85109e-05,-1.816587e-05,1.34198e-05,1.3832744e-05
930.0,-2.6043554e-05,3.31876e-07,1.0034188e-05,1.0161561e-05
945.0,-9.706029e-06,1.3149065e-05,7.460439e-06,7.393612e-06
960.0,1.484292e-06,2.062735e-05,5.508969e-06,5.317749e-06
975.0,8.562804e-06,2.4234842e-05,4.035271e-06,3.77155e-06
990.0,1.2506985e-05,2.5054504e-05,2.928634e-06,2.629901e-06
1005.0,1.4174268e-05,2.4009981e-05,2.103712e-06,1.796182e-06
1020.0,1.4276946e-05,2.181496e-05,1.494367e-06,1.237657e-06
1035.0,1.3374236e-05,1.9042553e-05,1.078895e-06,7.84635e-07
1050.0,1.1910794e-05,1.6129159e-05,8.06783e-07,5.15426e-07
